year,last_name, first_name,Full_name,pitcher_id,team_name,team_name_abbrev,avg_speed,pitch_type,player_pitch_id,pitch_type_name,pitcher_break_z,pitcher_break_x,Spin Rate,Spin Effiency ,Class
2021,Mahle, Tyler,Tyler Mahle,641816,Reds,CIN,86.7,SL,641816SL,Slider,29.1,2.8,2371,35.8,0
2021,Gray, Jon,Jon Gray,592351,Rockies,COL,86.7,SL,592351SL,Slider,32.6,2.5,2543,56.7,0
2021,Cease, Dylan,Dylan Cease,656302,White Sox,CWS,85.8,SL,656302SL,Slider,38.3,7.1,2917,38.2,0
2021,Keller, Brad,Brad Keller,641745,Royals,KC,86.1,SL,641745SL,Slider,40.6,6.1,2235,56.5,0
2021,Ray, Robbie,Robbie Ray,592662,Blue Jays,TOR,88.6,SL,592662SL,Slider,27.6,1.1,2301,16.4,0
2021,Singer, Brady,Brady Singer,663903,Royals,KC,85.4,SL,663903SL,Slider,36.7,3.9,2767,13,0
2021,Adams, Austin,Austin Adams,613534,Padres,SD,86.8,SL,613534SL,Slider,35.5,10,2299,37,0
2021,DeSclafani, Anthony,Anthony Desclafani,543101,Giants,SF,88.1,SL,543101SL,Slider,30.2,4.1,2142,36,0
2021,Kershaw, Clayton,Clayton Kershaw,477132,Dodgers,LAD,87.2,SL,477132SL,Slider,27.5,4.6,2607,17,0
2021,Wheeler, Zack,Zack Wheeler,554430,Phillies,PHI,91.6,SL,554430SL,Slider,26.6,2.3,2614,37,0
2021,Musgrove, Joe,Joe Musgrove,605397,Padres,SD,84,SL,605397SL,Slider,40.5,14,2412,21.5,0
2021,Alzolay, Adbert,Adbert Alzolay,640470,Cubs,CHC,86,SL,640470SL,Slider,33.7,7.3,2612,31.3,0
2021,Márquez, Germán,Germán Márquez,608566,Rockies,COL,86.2,SL,608566SL,Slider,35.1,1.5,2422,39.5,0
2021,Wisler, Matt,Matt Wisler,605538,Rays,TB,81.6,SL,605538SL,Slider,41.8,9.7,2764,51.6,0
2021,Brubaker, JT,Jt Brubaker,664141,Pirates,PIT,87.2,SL,664141SL,Slider,32.9,1.3,2047,27.1,0
2021,Alcantara, Sandy,Sandy Alcantara,645261,Marlins,MIA,90.4,SL,645261SL,Slider,30.1,1.3,2507,37.1,0
2021,Senzatela, Antonio,Antonio Senzatela,622608,Rockies,COL,86,SL,622608SL,Slider,34.3,5.1,2216,40,0
2021,Maeda, Kenta,Kenta Maeda,628317,Twins,MIN,82.1,SL,628317SL,Slider,35.5,5.2,2515,39.6,0
2021,Lyles, Jordan,Jordan Lyles,543475,Rangers,TEX,83.8,SL,543475SL,Slider,38,8.8,2777,30.4,0
2021,McCullers Jr., Lance,Lance Mccullers Jr.,621121,Astros,HOU,86,SL,621121SL,Slider,32.2,13.6,2788,45.6,0
2021,Wood, Alex,Alex Wood,622072,Giants,SF,84,SL,622072SL,Slider,41.2,3.9,2378,30.6,0
2021,Kim, Kwang Hyun,Kwang Hyun Kim,547942,Cardinals,STL,83.5,SL,547942SL,Slider,34.8,5.2,2399,13.3,0
2021,Mize, Casey,Casey Mize,663554,Tigers,DET,86.1,SL,663554SL,Slider,34.7,3.7,2361,57.4,0
2021,McClanahan, Shane,Shane Mcclanahan,663556,Rays,TB,89.3,SL,663556SL,Slider,32.1,3.8,2430,23,0
2021,Kuhl, Chad,Chad Kuhl,641771,Pirates,PIT,88.1,SL,641771SL,Slider,32.1,3.6,2611,31,0
2021,Darvish, Yu,Yu Darvish,506433,Padres,SD,81.6,SL,506433SL,Slider,43.1,16.2,2262,52.1,0
2021,Richards, Garrett,Garrett Richards,572070,Red Sox,BOS,88,SL,572070SL,Slider,37.5,3.1,2351,26.4,0
2021,Rodón, Carlos,Carlos Rodón,607074,White Sox,CWS,86,SL,607074SL,Slider,38,8.2,2286,83.9,0
2021,Minor, Mike,Mike Minor,501985,Royals,KC,85.6,SL,501985SL,Slider,35.1,5.3,2723,22.6,0
2021,Snell, Blake,Blake Snell,605483,Padres,SD,86.5,SL,605483SL,Slider,35.5,4.3,2417,27,0
2021,Pivetta, Nick,Nick Pivetta,601713,Red Sox,BOS,86,SL,601713SL,Slider,35.1,5.5,2413,33.6,0
2021,Quantrill, Cal,Cal Quantrill,615698,Indians,CLE,88.2,SL,615698SL,Slider,29.7,2.8,2250,36.3,0
2021,Cole, Gerrit,Gerrit Cole,543037,Yankees,NYY,88.4,SL,543037SL,Slider,34.2,5.3,2243,52.6,0
2021,Stroman, Marcus,Marcus Stroman,573186,Mets,NYM,85.1,SL,573186SL,Slider,36.1,11.1,2759,49.3,0
2021,Smith, Caleb,Caleb Smith,592761,D-backs,ARI,84.8,SL,592761SL,Slider,31.6,4.2,2735,37.1,0
2021,Skubal, Tarik,Tarik Skubal,669373,Tigers,DET,86.4,SL,669373SL,Slider,32.8,1.8,2196,31.7,0
2021,Castillo, Diego,Diego Castillo,650895,Mariners,SEA,87.2,SL,650895SL,Slider,31.3,1.4,2298,15,0
2021,Scott, Tanner,Tanner Scott,656945,Orioles,BAL,88.5,SL,656945SL,Slider,36.5,5.7,2383,33,0
2021,Giolito, Lucas,Lucas Giolito,608337,White Sox,CWS,85.6,SL,608337SL,Slider,32.2,2.5,2527,20.4,0
2021,Ross, Joe,Joe Ross,605452,Nationals,WSH,84.6,SL,605452SL,Slider,35.9,3.5,2379,29.1,0
2021,Ynoa, Huascar,Huascar Ynoa,660623,Braves,ATL,85,SL,660623SL,Slider,42,2.7,2255,35,0
2021,Romo, Sergio,Sergio Romo,489265,Athletics,OAK,77,SL,489265SL,Slider,38.4,13.6,2173,36.2,0
2021,Peralta, Freddy,Freddy Peralta,642547,Brewers,MIL,80.6,SL,642547SL,Slider,39,14.2,2817,60.2,0
2021,Barlow, Scott,Scott Barlow,605130,Royals,KC,85,SL,605130SL,Slider,38.9,7.6,2413,43.1,0
2021,Montas, Frankie,Frankie Montas,593423,Athletics,OAK,89,SL,593423SL,Slider,29.2,5,2195,15.3,0
2021,Kinley, Tyler,Tyler Kinley,641755,Rockies,COL,90.1,SL,641755SL,Slider,27.8,0.6,2961,41.4,0
2021,Webb, Logan,Logan Webb,657277,Giants,SF,82.4,SL,657277SL,Slider,41.9,10.5,2534,37.2,0
2021,Foltynewicz, Mike,Mike Foltynewicz,592314,Rangers,TEX,83.2,SL,592314SL,Slider,37.4,5.4,2526,25,0
2021,Castillo, Luis,Luis Castillo,622491,Reds,CIN,86.3,SL,622491SL,Slider,36.9,0.4,2440,27,0
2021,Scherzer, Max,Max Scherzer,453286,Dodgers,LAD,85.9,SL,453286SL,Slider,32.5,2.9,2276,35.1,0
2021,Fried, Max,Max Fried,608331,Braves,ATL,84.7,SL,608331SL,Slider,37.9,9.4,2660,35,0
2021,Ottavino, Adam,Adam Ottavino,493603,Red Sox,BOS,80.6,SL,493603SL,Slider,42.9,19.1,2556,60.9,0
2021,Walker, Taijuan,Taijuan Walker,592836,Mets,NYM,86.1,SL,592836SL,Slider,31.2,4.5,2520,37.5,0
2021,Bard, Daniel,Daniel Bard,453268,Rockies,COL,87.1,SL,453268SL,Slider,32.9,9.5,2357,61.7,0
2021,Jackson, Luke,Luke Jackson,592426,Braves,ATL,87.5,SL,592426SL,Slider,41.2,1.4,2816,43,0
2021,Santana, Ervin,Ervin Santana,429722,Royals,KC,84.3,SL,429722SL,Slider,36.6,4.4,2133,45.9,0
2021,Crowe, Wil,Wil Crowe,640444,Pirates,PIT,85.3,SL,640444SL,Slider,37.8,6.5,2322,32.3,0
2021,Gallegos, Giovanny,Giovanny Gallegos,606149,Cardinals,STL,85.5,SL,606149SL,Slider,37.2,0.3,2550,38.6,0
2021,Chargois, JT,Jt Chargois,608638,Rays,TB,87.4,SL,608638SL,Slider,32.5,0.2,2467,25.6,0
2021,Taillon, Jameson,Jameson Taillon,592791,Yankees,NYY,86.9,SL,592791SL,Slider,29.9,5.4,2289,30.2,0
2021,Cessa, Luis,Luis Cessa,570666,Reds,CIN,82.7,SL,570666SL,Slider,42.7,3.3,2279,41,0
2021,Sheffield, Justus,Justus Sheffield,656954,Mariners,SEA,81.7,SL,656954SL,Slider,43.4,7.4,2628,41.6,0
2021,Kikuchi, Yusei,Yusei Kikuchi,579328,Mariners,SEA,82.6,SL,579328SL,Slider,42.7,2.5,2247,31,0
2021,McHugh, Collin,Collin Mchugh,543521,Rays,TB,79.4,SL,543521SL,Slider,44.5,18.7,2308,59,0
2021,Hembree, Heath,Heath Hembree,592390,Mets,NYM,86.7,SL,592390SL,Slider,28.9,8.3,2723,28.2,0
2021,Weathers, Ryan,Ryan Weathers,677960,Padres,SD,86.6,SL,677960SL,Slider,30.9,2.2,2210,31,0
2021,Gomber, Austin,Austin Gomber,596295,Rockies,COL,85.2,SL,596295SL,Slider,34.4,5.3,2786,35,0
2021,Plesac, Zach,Zach Plesac,668676,Indians,CLE,87,SL,668676SL,Slider,26.9,0.1,2376,55,0
2021,Pineda, Michael,Michael Pineda,501381,Twins,MIN,81.3,SL,501381SL,Slider,40.9,0.5,2451,29.1,0
2021,Bass, Anthony,Anthony Bass,542914,Marlins,MIA,85.8,SL,542914SL,Slider,40,4.4,2207,57.6,0
2021,Gilbert, Logan,Logan Gilbert,669302,Mariners,SEA,83.1,SL,669302SL,Slider,35.7,6.7,2401,35.7,0
2021,Glasnow, Tyler,Tyler Glasnow,607192,Rays,TB,87.5,SL,607192SL,Slider,39.9,2.6,2501,42,0
2021,Harvey, Matt,Matt Harvey,518774,Orioles,BAL,86.9,SL,518774SL,Slider,29.8,1.6,2322,32,0
2021,Cishek, Steve,Steve Cishek,518553,Angels,LAA,77.4,SL,518553SL,Slider,50.1,16.7,2664,46.5,0
2021,Holland, Greg,Greg Holland,518813,Royals,KC,85.5,SL,518813SL,Slider,36.3,5,2487,25.5,0
2021,Javier, Cristian,Cristian Javier,664299,Astros,HOU,81.2,SL,664299SL,Slider,36.7,10.2,2535,39,0
2021,Kittredge, Andrew,Andrew Kittredge,552640,Rays,TB,88.9,SL,552640SL,Slider,33.7,7.7,2372,26.8,0
2021,Cueto, Johnny,Johnny Cueto,456501,Giants,SF,84.3,SL,456501SL,Slider,32.1,1.4,2274,24.2,0
2021,Manoah, Alek,Alek Manoah,666201,Blue Jays,TOR,81.1,SL,666201SL,Slider,41.6,15.6,2231,39.1,0
2021,Tepera, Ryan,Ryan Tepera,572193,White Sox,CWS,86.5,SL,572193SL,Slider,32.2,4,2872,19.6,0
2021,Soto, Gregory,Gregory Soto,642397,Tigers,DET,88.3,SL,642397SL,Slider,30.4,2.5,2343,33,0
2021,deGrom, Jacob,Jacob Degrom,594798,Mets,NYM,91.6,SL,594798SL,Slider,28.9,4.7,2598,31.4,0
2021,Rogers, Tyler,Tyler Rogers,643511,Giants,SF,71.7,SL,643511SL,Slider,40.1,13.1,2093,68,0
2021,Gibson, Kyle,Kyle Gibson,502043,Phillies,PHI,83.4,SL,502043SL,Slider,40.2,5.8,2512,31.4,0
2021,Buehler, Walker,Walker Buehler,621111,Dodgers,LAD,85,SL,621111SL,Slider,37,14,2324,16.3,0
2021,Fulmer, Michael,Michael Fulmer,605242,Tigers,DET,90.9,SL,605242SL,Slider,27.7,5.6,2615,40.2,0
2021,Bender, Anthony,Anthony Bender,669622,Marlins,MIA,84.7,SL,669622SL,Slider,40.7,9.1,2470,22.7,0
2021,Hand, Brad,Brad Hand,543272,Mets,NYM,80.2,SL,543272SL,Slider,45.6,16.6,2840,30.5,0
2021,Freeland, Kyle,Kyle Freeland,607536,Rockies,COL,85.9,SL,607536SL,Slider,32.1,2.6,2324,34.3,0
2021,Eflin, Zach,Zach Eflin,621107,Phillies,PHI,87.6,SL,621107SL,Slider,26.4,1.9,2252,23,0
2021,Fry, Paul,Paul Fry,643316,Orioles,BAL,85.1,SL,643316SL,Slider,41.5,13.1,2741,48.2,0
2021,Arrieta, Jake,Jake Arrieta,453562,Padres,SD,88.2,SL,453562SL,Slider,28.3,3.5,2277,56,0
2021,Gutierrez, Vladimir,Vladimir Gutierrez,661269,Reds,CIN,83.2,SL,661269SL,Slider,37.5,9.6,2741,28.7,0
2021,Howard, Sam,Sam Howard,607572,Pirates,PIT,85,SL,607572SL,Slider,32,2.1,2663,45,0
2021,Smith, Will,Will Smith,519293,Braves,ATL,82.2,SL,519293SL,Slider,37,5.7,2324,23,0
2021,Happ, J.A.,J.A. Happ,457918,Cardinals,STL,83,SL,457918SL,Slider,36.1,2.4,2299,23.8,0
2021,Bieber, Shane,Shane Bieber,669456,Indians,CLE,85.9,SL,669456SL,Slider,35.5,2.1,2179,44.9,0
2021,González, Chi Chi,Chi Chi González,592346,Rockies,COL,85.7,SL,592346SL,Slider,34,3.4,2232,24.9,0
2021,Ohtani, Shohei,Shohei Ohtani,660271,Angels,LAA,81.8,SL,660271SL,Slider,38.5,16.4,2845,58,0
2021,Castro, Miguel,Miguel Castro,612434,Mets,NYM,85.7,SL,612434SL,Slider,36.6,11.2,1946,46.5,0
2021,Greinke, Zack,Zack Greinke,425844,Astros,HOU,83.5,SL,425844SL,Slider,36.1,7.9,2525,26,0
2021,Sewald, Paul,Paul Sewald,623149,Mariners,SEA,81.7,SL,623149SL,Slider,35.1,13.2,2446,33.9,0
2021,Flaherty, Jack,Jack Flaherty,656427,Cardinals,STL,83.7,SL,656427SL,Slider,34.6,7.4,2295,29.8,0
2021,Keller, Mitch,Mitch Keller,656605,Pirates,PIT,86.2,SL,656605SL,Slider,36,3.3,2373,26,0
2021,Stephan, Trevor,Trevor Stephan,663986,Indians,CLE,83.6,SL,663986SL,Slider,37.6,10.6,2725,80,0
2021,Strickland, Hunter,Hunter Strickland,519326,Brewers,MIL,83.8,SL,519326SL,Slider,39.6,9.8,2368,43.2,0
2021,Ureña, José,José Ureña,570632,Tigers,DET,85.2,SL,570632SL,Slider,31.7,2.2,2267,30.5,0
2021,Garrett, Amir,Amir Garrett,607237,Reds,CIN,85.1,SL,607237SL,Slider,35.4,1.2,2836,31.5,0
2021,McGowin, Kyle,Kyle Mcgowin,641851,Nationals,WSH,81.1,SL,641851SL,Slider,41.8,9.8,2667,39.5,0
2021,Miller, Andrew,Andrew Miller,453192,Cardinals,STL,78.1,SL,453192SL,Slider,44.1,13.3,2326,13.3,0
2021,Lamet, Dinelson,Dinelson Lamet,659275,Padres,SD,86.3,SL,659275SL,Slider,32.4,1,2446,27.2,0
2021,Eovaldi, Nathan,Nathan Eovaldi,543135,Red Sox,BOS,86,SL,543135SL,Slider,34.9,5.9,2571,40,0
2021,Taylor, Josh,Josh Taylor,657031,Red Sox,BOS,87.2,SL,657031SL,Slider,31.6,5.2,2485,28.5,0
2021,Dunning, Dane,Dane Dunning,641540,Rangers,TEX,79.7,SL,641540SL,Slider,48.3,4.2,2072,47.4,0
2021,Rogers, Taylor,Taylor Rogers,573124,Twins,MIN,84,SL,573124SL,Slider,35.7,10.5,2550,43,0
2021,Díaz, Edwin,Edwin Díaz,621242,Mets,NYM,90.7,SL,621242SL,Slider,27.3,1.1,2655,18.5,0
2021,Curtiss, John,John Curtiss,595928,Brewers,MIL,87.6,SL,595928SL,Slider,34.8,4.3,2558,36,0
2021,Treinen, Blake,Blake Treinen,595014,Dodgers,LAD,86.4,SL,595014SL,Slider,37.2,13.3,2418,25,0
2021,Thielbar, Caleb,Caleb Thielbar,573204,Twins,MIN,80.2,SL,573204SL,Slider,41.2,14.4,2380,50,0
2021,Romano, Jordan,Jordan Romano,605447,Blue Jays,TOR,88.5,SL,605447SL,Slider,35.5,3.6,2009,73.7,0
2021,Brothers, Rex,Rex Brothers,571521,Cubs,CHC,86.2,SL,571521SL,Slider,35.6,1,2130,13,0
2021,Almonte, Yency,Yency Almonte,622075,Rockies,COL,83.7,SL,622075SL,Slider,37.3,7.7,2472,41.4,0
2021,Kaprielian, James,James Kaprielian,621076,Athletics,OAK,85.1,SL,621076SL,Slider,33.3,0.8,2274,43.8,0
2021,Bundy, Dylan,Dylan Bundy,605164,Angels,LAA,79.9,SL,605164SL,Slider,45.4,4.4,2655,39,0
2021,Jax, Griffin,Griffin Jax,643377,Twins,MIN,83.4,SL,643377SL,Slider,40.4,10.8,2301,40,0
2021,Mayers, Mike,Mike Mayers,594577,Angels,LAA,85.1,SL,594577SL,Slider,37,3,2461,24.9,0
2021,Irvin, Cole,Cole Irvin,608344,Athletics,OAK,82.9,SL,608344SL,Slider,37.8,2.7,2328,54.4,0
2021,Littell, Zack,Zack Littell,641793,Giants,SF,87.7,SL,641793SL,Slider,28.7,2.8,2161,27.1,0
2021,Patiño, Luis,Luis Patiño,672715,Rays,TB,85.9,SL,672715SL,Slider,29.9,8.4,2767,20.5,0
2021,Alcala, Jorge,Jorge Alcala,660896,Twins,MIN,89.8,SL,660896SL,Slider,29.1,3.1,2382,30,0
2021,Diekman, Jake,Jake Diekman,518617,Athletics,OAK,83.4,SL,518617SL,Slider,37.3,13.1,2437,37.8,0
2021,Funkhouser, Kyle,Kyle Funkhouser,608335,Tigers,DET,86.7,SL,608335SL,Slider,34.4,4,2414,19.3,0
2021,Peacock, Matt,Matt Peacock,676840,D-backs,ARI,87.3,SL,676840SL,Slider,34.5,0.6,2638,43.4,0
2021,Bauer, Trevor,Trevor Bauer,545333,Dodgers,LAD,80.8,SL,545333SL,Slider,44.6,17.2,2961,25.1,0
2021,Houck, Tanner,Tanner Houck,656557,Red Sox,BOS,84.1,SL,656557SL,Slider,37.6,14,2954,28.3,0
2021,Zimmer, Kyle,Kyle Zimmer,622092,Royals,KC,83.2,SL,622092SL,Slider,37.6,2.4,2560,36.9,0
2021,Gray, Sonny,Sonny Gray,543243,Reds,CIN,82,SL,543243SL,Slider,46.6,17.4,2265,66,0
2021,McKenzie, Triston,Triston Mckenzie,663474,Indians,CLE,86.6,SL,663474SL,Slider,31.1,4.9,2521,51.4,0
2021,Akin, Keegan,Keegan Akin,669211,Orioles,BAL,84.3,SL,669211SL,Slider,35.2,4.5,2374,57.1,0
2021,Lynch, Daniel,Daniel Lynch,663738,Royals,KC,85,SL,663738SL,Slider,37,0.2,2228,32.3,0
2021,Pressly, Ryan,Ryan Pressly,519151,Astros,HOU,90.6,SL,519151SL,Slider,29.4,4.7,2683,49.8,0
2021,Cisnero, José,José Cisnero,542585,Tigers,DET,88.4,SL,542585SL,Slider,29.8,4.3,2217,27.7,0
2021,Iglesias, Raisel,Raisel Iglesias,628452,Angels,LAA,85.1,SL,628452SL,Slider,34.1,8.7,2306,33.2,0
2021,Hendrix, Ryan,Ryan Hendrix,641682,Reds,CIN,85.9,SL,641682SL,Slider,39,0.3,2422,41.4,0
2021,Rasmussen, Drew,Drew Rasmussen,656876,Rays,TB,86.5,SL,656876SL,Slider,39.8,3.1,2658,31.5,0
2021,Cimber, Adam,Adam Cimber,643256,Blue Jays,TOR,78.4,SL,643256SL,Slider,40.1,6.3,2622,29.7,0
2021,Fairbanks, Pete,Pete Fairbanks,664126,Rays,TB,85.6,SL,664126SL,Slider,42.3,2.5,2376,19.8,0
2021,Reyes, Alex,Alex Reyes,621052,Cardinals,STL,86.3,SL,621052SL,Slider,36.7,8.3,2393,15.3,0
2021,Martínez, Carlos,Carlos Martínez,593372,Cardinals,STL,82.5,SL,593372SL,Slider,38.9,11.3,2713,39,0
2021,Canning, Griffin,Griffin Canning,656288,Angels,LAA,88.2,SL,656288SL,Slider,35.3,1.5,1886,34,0
2021,Stripling, Ross,Ross Stripling,548389,Blue Jays,TOR,87.1,SL,548389SL,Slider,29.7,4.1,2344,34.3,0
2021,Rogers, Trevor,Trevor Rogers,669432,Marlins,MIA,81.8,SL,669432SL,Slider,37.3,1.7,2389,47.4,0
2021,Hearn, Taylor,Taylor Hearn,621368,Rangers,TEX,84.1,SL,621368SL,Slider,33.9,5.6,2330,37,0
2021,Boyd, Matthew,Matthew Boyd,571510,Tigers,DET,80.4,SL,571510SL,Slider,44.1,3.3,2183,32.7,0
2021,Brentz, Jake,Jake Brentz,641394,Royals,KC,85.1,SL,641394SL,Slider,40.4,3.3,1998,46.1,0
2021,Kopech, Michael,Michael Kopech,656629,White Sox,CWS,84.1,SL,656629SL,Slider,39.2,9,2459,72,0
2021,Garcia, Luis,Luis Garcia,677651,Astros,HOU,79.9,SL,677651SL,Slider,46.2,16,2077,37,0
2021,Sandlin, Nick,Nick Sandlin,680704,Indians,CLE,79.3,SL,680704SL,Slider,36.7,12.5,2387,14,0
2021,Barria, Jaime,Jaime Barria,642545,Angels,LAA,85.9,SL,642545SL,Slider,30.8,2.3,2135,26.5,0
2021,Morgan, Eli,Eli Morgan,669212,Indians,CLE,85.2,SL,669212SL,Slider,30.6,3.1,2298,29.9,0
2021,Pop, Zach,Zach Pop,647315,Marlins,MIA,85.6,SL,647315SL,Slider,38.7,6.4,2063,60.4,0
2021,Cortes Jr., Néstor,Néstor Cortes Jr.,641482,Yankees,NYY,85,SL,641482SL,Slider,31.6,5.4,2060,15.4,0
2021,Cousins, Jake,Jake Cousins,664776,Brewers,MIL,83.4,SL,664776SL,Slider,39.2,8.3,2585,57.2,0
2021,Peterson, David,David Peterson,656849,Mets,NYM,82.1,SL,656849SL,Slider,40.8,5.3,2138,46.4,0
2021,Peralta, Wily,Wily Peralta,503449,Tigers,DET,82,SL,503449SL,Slider,40.3,1.2,2481,15,0
2021,Santillan, Tony,Tony Santillan,663574,Reds,CIN,84.9,SL,663574SL,Slider,41,11.6,2007,44,0
2021,Urquidy, José,José Urquidy,664353,Astros,HOU,79.3,SL,664353SL,Slider,42.1,13.5,2515,52,0
2021,Williams, Trevor,Trevor Williams,592866,Mets,NYM,82.9,SL,592866SL,Slider,38.6,6.5,2343,64.2,0
2021,Holloway, Jordan,Jordan Holloway,656548,Marlins,MIA,85.4,SL,656548SL,Slider,38.4,4.6,2731,26.8,0
2021,Sborz, Josh,Josh Sborz,622250,Rangers,TEX,87.9,SL,622250SL,Slider,34.5,0.6,2422,11,0
2021,Luetge, Lucas,Lucas Luetge,476595,Yankees,NYY,81.3,SL,476595SL,Slider,43.1,9.2,2789,38.5,0
2021,Holmes, Clay,Clay Holmes,605280,Yankees,NYY,87.8,SL,605280SL,Slider,36.6,2.5,2406,53.8,0
2021,García, Yimi,Yimi García,554340,Astros,HOU,90.5,SL,554340SL,Slider,27.4,3.6,2524,30,0
2021,Crick, Kyle,Kyle Crick,605195,Pirates,PIT,78.8,SL,605195SL,Slider,45.3,21.5,2457,84,0
2021,Hentges, Sam,Sam Hentges,656529,Indians,CLE,86,SL,656529SL,Slider,34.4,3.3,2512,45.9,0
2021,Jiménez, Joe,Joe Jiménez,641729,Tigers,DET,84.5,SL,641729SL,Slider,36.4,3.8,2456,57.3,0
2021,Shoemaker, Matt,Matt Shoemaker,533167,Twins,MIN,82.2,SL,533167SL,Slider,38.9,4,2115,19.2,0
2021,Abreu, Bryan,Bryan Abreu,650556,Astros,HOU,88.9,SL,650556SL,Slider,36.8,3.8,2500,27.8,0
2021,Matzek, Tyler,Tyler Matzek,554431,Braves,ATL,84.7,SL,554431SL,Slider,44.7,6.6,2512,45.1,0
2021,Clase, Emmanuel,Emmanuel Clase,661403,Indians,CLE,91.6,SL,661403SL,Slider,32,6.5,2278,46.2,0
2021,Oviedo, Johan,Johan Oviedo,670912,Cardinals,STL,85.7,SL,670912SL,Slider,35.4,6,2443,41.6,0
2021,Anderson, Shaun,Shaun Anderson,641312,Padres,SD,86.8,SL,641312SL,Slider,34.9,6.9,2279,37,0
2021,Dobnak, Randy,Randy Dobnak,677976,Twins,MIN,84.2,SL,677976SL,Slider,39.4,1.9,2558,63,0
2021,Junis, Jakob,Jakob Junis,596001,Royals,KC,82.8,SL,596001SL,Slider,40,12.4,2602,35.4,0
2021,Bickford, Phil,Phil Bickford,641360,Dodgers,LAD,83.9,SL,641360SL,Slider,37.7,6.3,2519,49.8,0
2021,Sandoval, Patrick,Patrick Sandoval,663776,Angels,LAA,85.4,SL,663776SL,Slider,37,7.1,2329,20.1,0
2021,González, Victor,Victor González,624647,Dodgers,LAD,85.2,SL,624647SL,Slider,37,2.3,2638,16,0
2021,Espino, Paolo,Paolo Espino,502179,Nationals,WSH,77.7,SL,502179SL,Slider,43.2,18,2497,18.5,0
2021,López, Reynaldo,Reynaldo López,625643,White Sox,CWS,86.7,SL,625643SL,Slider,32.4,5.5,2208,43,0
2021,Santana, Dennis,Dennis Santana,642701,Rangers,TEX,83.8,SL,642701SL,Slider,40.5,4.1,2526,26,0
2021,Sims, Lucas,Lucas Sims,608371,Reds,CIN,85.3,SL,608371SL,Slider,37.8,7.7,2252,53.1,0
2021,Hoffman, Jeff,Jeff Hoffman,656546,Reds,CIN,82,SL,656546SL,Slider,44.4,5.1,1969,34,0
2021,Okert, Steven,Steven Okert,595345,Marlins,MIA,80.2,SL,595345SL,Slider,37.7,11.2,2734,41,0
2021,Bummer, Aaron,Aaron Bummer,607481,White Sox,CWS,83.1,SL,607481SL,Slider,45.1,17.7,2230,46.4,0
2021,May, Trevor,Trevor May,543507,Mets,NYM,84,SL,543507SL,Slider,42.6,5,2343,21.9,0
2021,García, Jarlin,Jarlin García,606424,Giants,SF,82.4,SL,606424SL,Slider,39.8,6.1,2087,58.6,0
2021,Bassitt, Chris,Chris Bassitt,605135,Athletics,OAK,76.9,SL,605135SL,Slider,46,15.5,2659,40.1,0
2021,Feyereisen, J.P.,J.P. Feyereisen,656420,Rays,TB,86.3,SL,656420SL,Slider,35.3,5.6,2765,60.7,0
2021,Muller, Kyle,Kyle Muller,666205,Braves,ATL,86.6,SL,666205SL,Slider,32.5,0.7,2445,32,0
2021,Megill, Tylor,Tylor Megill,656731,Mets,NYM,85.7,SL,656731SL,Slider,34,2.5,2416,56.2,0
2021,Ober, Bailey,Bailey Ober,641927,Twins,MIN,81.4,SL,641927SL,Slider,39.4,9.2,2160,55.1,0
2021,Chapman, Aroldis,Aroldis Chapman,547973,Yankees,NYY,85.1,SL,547973SL,Slider,35.6,12.8,2531,14.2,0
2021,Springs, Jeffrey,Jeffrey Springs,605488,Rays,TB,82.9,SL,605488SL,Slider,42.5,3.8,2218,50.7,0
2021,Burnes, Corbin,Corbin Burnes,669203,Brewers,MIL,88,SL,669203SL,Slider,35.3,7.6,2860,31.6,0
2021,Woodruff, Brandon,Brandon Woodruff,605540,Brewers,MIL,86.3,SL,605540SL,Slider,39.6,3.8,2554,33.7,0
2021,Tate, Dillon,Dillon Tate,622253,Orioles,BAL,86.1,SL,622253SL,Slider,33.5,2.6,2546,35.3,0
2021,Heuer, Codi,Codi Heuer,676051,Cubs,CHC,87.3,SL,676051SL,Slider,30.3,2.8,2019,34,0
2021,Crochet, Garrett,Garrett Crochet,676979,White Sox,CWS,85.3,SL,676979SL,Slider,36.8,12,2193,33,0
2021,Head, Louis,Louis Head,545343,Rays,TB,82.3,SL,545343SL,Slider,43.3,12.9,2401,60,0
2021,Jackson, Jay,Jay Jackson,543351,Giants,SF,84.9,SL,543351SL,Slider,37.1,6.9,2791,29,0
2021,Wells, Tyler,Tyler Wells,669330,Orioles,BAL,88.6,SL,669330SL,Slider,27.4,4.6,2475,56.1,0
2021,Hader, Josh,Josh Hader,623352,Brewers,MIL,83.7,SL,623352SL,Slider,37.3,3.8,2552,17,0
2021,Clarke, Taylor,Taylor Clarke,664199,D-backs,ARI,87.6,SL,664199SL,Slider,31.5,2.1,2156,34,0
2021,Smith, Joe,Joe Smith,501925,Mariners,SEA,77.4,SL,501925SL,Slider,35.5,14.8,2262,57,0
2021,Ginkel, Kevin,Kevin Ginkel,656464,D-backs,ARI,83.8,SL,656464SL,Slider,40.8,4.2,2164,30,0
2021,Hernández, Carlos,Carlos Hernández,672578,Royals,KC,85.3,SL,672578SL,Slider,36.4,3.7,2154,51,0
